Device,Humidity,Temperature,Experiment,time,Pi
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:40:54.085864000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:40:58.832197000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:41:03.576745000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:41:13.389365000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:41:18.204725000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:41:23.057375000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,27,1,2018-03-26 16:41:30.351098000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:41:40.159585000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:41:44.967369000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:41:49.693532000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:42:02.026339000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:42:06.737892000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,27,1,2018-03-26 16:42:11.503498000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,28,1,2018-03-26 16:42:18.770743000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,28,1,2018-03-26 16:42:23.559661000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',47,28,1,2018-03-26 16:42:28.296425000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:42:33.168474000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:42:38.209458000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:42:42.994772000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:42:56.292282000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,27,1,2018-03-26 16:43:01.067324000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:11.424403000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:16.203679000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:20.933693000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:25.675216000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:32.945696000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:37.703671000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:42.443635000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,28,1,2018-03-26 16:43:47.210132000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:43:51.979442000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:43:57.253683000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:02.080804000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:07.113544000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:11.991130000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:16.732872000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:21.532014000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:26.297329000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:33.558575000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:43.715867000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:53.557923000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:44:59.127381000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:45:04.975805000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,29,1,2018-03-26 16:45:10.902009000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',46,29,1,2018-03-26 16:45:16.718530000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:45:22.778984000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:45:28.128548000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,28,1,2018-03-26 16:45:33.322611000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:45:39.362490000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,28,1,2018-03-26 16:45:58.864421000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:03.649879000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:10.915762000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:20.735571000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:25.468322000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:30.203536000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:34.962795000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:39.809088000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:49.156710000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:46:56.258902000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:04.669679000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:18.560035000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:25.199741000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:31.838148000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:38.479401000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:45.118869000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:51.759750000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:47:56.595796000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:48:01.392699000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',45,29,1,2018-03-26 16:48:26.138553000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,29,1,2018-03-26 16:48:31.876374000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,29,1,2018-03-26 16:48:42.629456000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,29,1,2018-03-26 16:49:16.212217000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,29,1,2018-03-26 16:49:30.079191000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,30,1,2018-03-26 16:49:34.319414000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,30,1,2018-03-26 16:49:40.959233000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',44,30,1,2018-03-26 16:49:47.599252000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:49:54.237207000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:03.407413000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:10.079468000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:16.718500000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:23.356046000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:29.998637000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',43,30,1,2018-03-26 16:50:36.638695000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',42,30,1,2018-03-26 16:50:45.817221000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',42,30,1,2018-03-26 16:50:52.477252000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',41,30,1,2018-03-26 16:50:59.199260000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',41,30,1,2018-03-26 16:51:05.839614000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',42,31,1,2018-03-26 16:51:12.474494000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',42,31,1,2018-03-26 16:51:19.119413000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',41,31,1,2018-03-26 16:51:25.758023000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',40,31,1,2018-03-26 16:51:34.927100000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',40,31,1,2018-03-26 16:51:41.597540000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',40,31,1,2018-03-26 16:51:48.238652000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',40,31,1,2018-03-26 16:51:54.877998000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',40,31,1,2018-03-26 16:52:16.878316000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',39,31,1,2018-03-26 16:52:23.519538000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',39,31,1,2018-03-26 16:52:57.111764000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',39,31,1,2018-03-26 16:53:20.192790000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:53:28.763559000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:53:38.230537000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:53:42.978862000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:53:52.012081000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:53:56.784014000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:01.513688999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:06.320340000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:27.810762000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:33.132459000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:41.278246000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:48.584749000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:53.324025000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:54:58.117073000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:02.911414000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:15.327396000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:20.417974000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:27.701166000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:44.125867000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:55:53.336639000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:02.526035999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:14.252464000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:20.879487000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,32,1,2018-03-26 16:56:30.433756000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:40.262496999,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:47.546563000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:56:52.867341000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',38,31,1,2018-03-26 16:57:00.175717000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,31,1,2018-03-26 16:57:12.726901000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:20.147083000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:26.104730000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:30.833549000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:38.185522000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:43.011050000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:57:50.289676000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:00.077250000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:04.937630000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:10.427793000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:21.047515000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:32.108406000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,32,1,2018-03-26 16:58:45.442212000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:58:55.199481000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:01.838354000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:07.039480000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:12.247839000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:19.570691000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:25.812660000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:30.616870000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:47.969572000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,32,1,2018-03-26 16:59:55.767385000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',37,33,1,2018-03-26 17:00:05.536713000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,33,1,2018-03-26 17:00:14.040270000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,32,1,2018-03-26 17:00:25.920989000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,33,1,2018-03-26 17:00:35.305912000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,32,1,2018-03-26 17:00:47.006305000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',36,33,1,2018-03-26 17:01:00.877744000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,33,1,2018-03-26 17:01:10.044678000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,33,1,2018-03-26 17:01:19.245631000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,33,1,2018-03-26 17:01:28.098553000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,33,1,2018-03-26 17:01:34.924429000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',35,33,1,2018-03-26 17:01:41.165009000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,33,1,2018-03-26 17:01:49.928606000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,33,1,2018-03-26 17:01:56.765826000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,34,1,2018-03-26 17:02:03.003966000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:02:09.245462000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,34,1,2018-03-26 17:02:15.485051000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,34,1,2018-03-26 17:02:24.251635000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',34,34,1,2018-03-26 17:02:31.083189000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:02:37.324432000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:02:46.091093000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:02:50.399226000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:02:56.637549000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',33,34,1,2018-03-26 17:03:01.200568000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:03:10.810252000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:03:17.492235000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:03:24.017568000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:03:53.741691000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:00.238262000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:06.478304000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:11.038823000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:19.466817000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:31.231690000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:39.495585000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:04:45.287782000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:04:55.598846000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:02.007244000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:08.271860000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:13.212686000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:18.040791000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:24.032082000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:05:29.920372000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:05:46.143774000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:06:19.715397000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:06:53.301777000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:06:59.998792000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:07:06.636672000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:07:13.277837000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,34,1,2018-03-26 17:07:19.919162000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:07:26.558306000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:07:38.255020000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:07:42.397898000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:07:51.567450000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:07:58.206766000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',32,35,1,2018-03-26 17:08:04.879183000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:11.518447000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:20.683723000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:27.359445000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:33.999484000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:08:43.166250000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:49.838609000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:08:56.477413000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',31,35,1,2018-03-26 17:09:03.117467000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:09.758015000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:18.926374000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:25.599483000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:32.238047000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:38.879510000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:45.519443000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:09:52.156370000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,35,1,2018-03-26 17:10:01.336353000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:07.999020000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:19.696524000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:23.838496000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:33.005975000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:39.678327000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:46.319217000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:10:52.958137000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:11:04.652312000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',30,36,1,2018-03-26 17:11:08.798068000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:17.966134000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:24.639299000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:31.278348000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:37.918034000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:52.145059000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:11:58.848236000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:12:08.045897000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',29,36,1,2018-03-26 17:12:14.718580000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,36,1,2018-03-26 17:12:21.358427000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,36,1,2018-03-26 17:12:30.527134000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,36,1,2018-03-26 17:12:37.198330000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,36,1,2018-03-26 17:12:43.838258000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:12:50.477085000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:12:57.118381000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:13:03.357868000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:13:09.597881000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:13:15.837889000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',28,37,1,2018-03-26 17:13:27.126891000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:13:30.718419000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:13:47.477550000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:13:56.281968000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:14:02.959139000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:14:12.126995000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:14:21.327103000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,37,1,2018-03-26 17:14:30.527097000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',26,37,1,2018-03-26 17:14:37.198219000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',26,37,1,2018-03-26 17:14:48.897498000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',26,37,1,2018-03-26 17:14:56.125775000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',26,37,1,2018-03-26 17:15:10.345588000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,38,1,2018-03-26 17:15:19.530736000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',26,37,1,2018-03-26 17:15:26.202947000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,38,1,2018-03-26 17:15:29.759292000,pi4
 'gnfuv-temp-exp1-55d487b85b-xcl97',27,38,1,2018-03-26 17:15:36.397212000,pi4
